#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
GPR1	GPR37	9606.ENSP00000480405	9606.ENSP00000306449	0	0	0	0	0	0	0	0.584	0.584
GPR1	GPR19	9606.ENSP00000480405	9606.ENSP00000498976	0	0	0	0	0	0	0	0.415	0.415
GPR37	OPRD1	9606.ENSP00000306449	9606.ENSP00000234961	0	0	0	0	0	0	0.500	0.161	0.562
GPR37	MCHR1	9606.ENSP00000306449	9606.ENSP00000249016	0	0	0	0.566	0.086	0	0.500	0.073	0.539
GPR37	SSTR1	9606.ENSP00000306449	9606.ENSP00000267377	0	0	0	0.581	0.084	0	0.500	0.400	0.701
GPR37	PNOC	9606.ENSP00000306449	9606.ENSP00000301908	0	0	0	0	0	0.136	0.500	0.064	0.560
GPR37	NMUR1	9606.ENSP00000306449	9606.ENSP00000305877	0	0	0	0.574	0	0	0.500	0.045	0.502
GPR37	SSTR3	9606.ENSP00000306449	9606.ENSP00000480971	0	0	0	0.573	0	0	0.500	0	0.499
GPR37	SSTR2	9606.ENSP00000306449	9606.ENSP00000350198	0	0	0	0.572	0	0	0.500	0.051	0.505
GPR37	NPY1R	9606.ENSP00000306449	9606.ENSP00000354652	0	0	0	0.625	0.068	0	0.500	0.059	0.523
GPR37	NPY5R	9606.ENSP00000306449	9606.ENSP00000423917	0	0	0	0.567	0.102	0	0.500	0	0.531
GPR37	OPRM1	9606.ENSP00000306449	9606.ENSP00000394624	0	0	0	0.563	0	0	0.500	0.126	0.544
GPR37	NPY2R	9606.ENSP00000306449	9606.ENSP00000332591	0	0	0	0.586	0.103	0	0.500	0.075	0.549
GPR37	GPR37L1	9606.ENSP00000306449	9606.ENSP00000356251	0	0	0	0.921	0.067	0	0.500	0.410	0.700
GPR37L1	OPRD1	9606.ENSP00000356251	9606.ENSP00000234961	0	0	0	0	0.059	0	0.500	0.115	0.547
GPR37L1	MCHR1	9606.ENSP00000356251	9606.ENSP00000249016	0	0	0	0	0	0	0.500	0.160	0.562
GPR37L1	SSTR1	9606.ENSP00000356251	9606.ENSP00000267377	0	0	0	0	0	0	0.500	0.102	0.532
GPR37L1	NTRK2	9606.ENSP00000356251	9606.ENSP00000277120	0	0	0	0	0.150	0	0	0.412	0.479
GPR37L1	PNOC	9606.ENSP00000356251	9606.ENSP00000301908	0	0	0	0	0	0.136	0.500	0	0.549
GPR37L1	NMUR1	9606.ENSP00000356251	9606.ENSP00000305877	0	0	0	0.568	0	0	0.500	0.080	0.520
GPR37L1	NPY2R	9606.ENSP00000356251	9606.ENSP00000332591	0	0	0	0	0.079	0	0.500	0.232	0.615
GPR37L1	SSTR2	9606.ENSP00000356251	9606.ENSP00000350198	0	0	0	0	0.083	0	0.500	0	0.521
GPR37L1	NPY1R	9606.ENSP00000356251	9606.ENSP00000354652	0	0	0	0.606	0	0	0.500	0.058	0.509
GPR37L1	PTPRZ1	9606.ENSP00000356251	9606.ENSP00000377047	0	0	0	0	0.081	0	0	0.497	0.518
GPR37L1	SSTR3	9606.ENSP00000356251	9606.ENSP00000480971	0	0	0	0	0.047	0	0.500	0.085	0.525
GPR37L1	OPRM1	9606.ENSP00000356251	9606.ENSP00000394624	0	0	0	0.560	0.042	0	0.500	0.091	0.526
GPR37L1	NPY5R	9606.ENSP00000356251	9606.ENSP00000423917	0	0	0	0.568	0.083	0	0.500	0.068	0.535
GRPR	MCHR1	9606.ENSP00000369643	9606.ENSP00000249016	0	0	0	0.640	0	0	0.400	0.090	0.430
GRPR	NTSR2	9606.ENSP00000369643	9606.ENSP00000303686	0	0	0	0.578	0.079	0	0.400	0.086	0.450
GRPR	NMUR1	9606.ENSP00000369643	9606.ENSP00000305877	0	0	0	0.624	0.055	0	0.400	0.098	0.444
GRPR	SDC2	9606.ENSP00000369643	9606.ENSP00000307046	0	0	0	0	0	0	0	0.593	0.593
GRPR	NPR1	9606.ENSP00000369643	9606.ENSP00000357669	0	0	0	0	0	0	0	0.579	0.579
GRPR	NTNG1	9606.ENSP00000369643	9606.ENSP00000359085	0	0	0	0	0.044	0.041	0	0.659	0.660
GRPR	NTSR1	9606.ENSP00000369643	9606.ENSP00000359532	0	0	0	0.614	0.079	0	0.400	0.149	0.488
GRPR	OPRM1	9606.ENSP00000369643	9606.ENSP00000394624	0	0	0	0.641	0.085	0.095	0	0.617	0.655
GRPR	NTNG2	9606.ENSP00000369643	9606.ENSP00000376921	0	0	0	0	0.087	0.041	0	0.661	0.677
HAVCR2	LAG3	9606.ENSP00000312002	9606.ENSP00000203629	0	0	0	0	0.128	0	0	0.914	0.922
HAVCR2	IL2RB	9606.ENSP00000312002	9606.ENSP00000216223	0	0	0	0	0.155	0	0	0.427	0.495
HAVCR2	IL10RA	9606.ENSP00000312002	9606.ENSP00000227752	0	0	0	0	0.179	0	0	0.309	0.409
HAVCR2	KLRB1	9606.ENSP00000312002	9606.ENSP00000229402	0	0	0	0	0.124	0.091	0	0.450	0.523
HAVCR2	KLRK1	9606.ENSP00000312002	9606.ENSP00000240618	0	0	0	0	0.092	0.091	0	0.641	0.678
HAVCR2	LILRB3	9606.ENSP00000312002	9606.ENSP00000245620	0	0	0.361	0	0.139	0	0	0.081	0.450
HAVCR2	HCST	9606.ENSP00000312002	9606.ENSP00000246551	0	0	0	0	0.322	0	0	0.292	0.499
HAVCR2	NECTIN2	9606.ENSP00000312002	9606.ENSP00000252483	0	0	0	0	0	0	0	0.809	0.809
HAVCR2	ITGAE	9606.ENSP00000312002	9606.ENSP00000263087	0	0	0	0	0.060	0.067	0	0.601	0.619
HAVCR2	TNFRSF8	9606.ENSP00000312002	9606.ENSP00000263932	0	0	0	0	0.047	0	0	0.414	0.417
HAVCR2	ICAM1	9606.ENSP00000312002	9606.ENSP00000264832	0	0	0	0	0.060	0	0	0.393	0.405
HAVCR2	KLRG1	9606.ENSP00000312002	9606.ENSP00000266551	0	0	0	0	0.117	0.091	0	0.670	0.712
HAVCR2	IL7R	9606.ENSP00000312002	9606.ENSP00000306157	0	0	0	0	0.087	0	0	0.777	0.788
HAVCR2	KIR2DL3	9606.ENSP00000312002	9606.ENSP00000342215	0	0	0	0	0.081	0	0	0.375	0.401
HAVCR2	ITGB2	9606.ENSP00000312002	9606.ENSP00000380948	0	0	0	0	0.208	0.071	0	0.259	0.407
HAVCR2	KIR3DL1	9606.ENSP00000312002	9606.ENSP00000375608	0	0	0	0	0.074	0	0	0.434	0.453
HAVCR2	IL1RAP	9606.ENSP00000312002	9606.ENSP00000314807	0	0	0	0	0	0.360	0	0.188	0.458
HAVCR2	KIR2DL1	9606.ENSP00000312002	9606.ENSP00000336769	0	0	0	0	0.075	0	0	0.472	0.491
HAVCR2	MRC1	9606.ENSP00000312002	9606.ENSP00000455897	0	0	0	0	0.090	0.091	0	0.444	0.500
HAVCR2	TLR4	9606.ENSP00000312002	9606.ENSP00000363089	0	0	0	0	0.085	0.097	0	0.449	0.505
HAVCR2	KLRC2	9606.ENSP00000312002	9606.ENSP00000371327	0	0	0	0	0.074	0.091	0	0.472	0.516
HAVCR2	LILRB2	9606.ENSP00000312002	9606.ENSP00000375629	0	0	0.295	0	0.181	0	0	0.261	0.536
HAVCR2	SPN	9606.ENSP00000312002	9606.ENSP00000498852	0	0	0	0	0.087	0.087	0	0.499	0.546
HAVCR2	IGSF11	9606.ENSP00000312002	9606.ENSP00000377370	0	0	0	0	0	0	0	0.571	0.571
HAVCR2	NCR3	9606.ENSP00000312002	9606.ENSP00000342156	0	0	0	0	0.074	0	0	0.571	0.585
HAVCR2	NCAM1	9606.ENSP00000312002	9606.ENSP00000480132	0	0	0	0	0.043	0	0	0.604	0.604
HAVCR2	TNFRSF14	9606.ENSP00000312002	9606.ENSP00000347948	0	0	0	0	0.061	0	0	0.607	0.615
HAVCR2	ITGAM	9606.ENSP00000312002	9606.ENSP00000496959	0	0	0	0	0.142	0.067	0	0.590	0.643
HAVCR2	ITGAX	9606.ENSP00000312002	9606.ENSP00000454623	0	0	0	0	0.185	0.067	0	0.571	0.645
HAVCR2	LILRB1	9606.ENSP00000312002	9606.ENSP00000315997	0	0	0.299	0	0.145	0.126	0	0.445	0.670
HAVCR2	KLRC1	9606.ENSP00000312002	9606.ENSP00000438038	0	0	0	0	0.117	0.091	0	0.669	0.711
HAVCR2	ICOS	9606.ENSP00000312002	9606.ENSP00000319476	0	0	0	0	0.146	0	0	0.731	0.761
HAVCR2	TNFRSF4	9606.ENSP00000312002	9606.ENSP00000368538	0	0	0	0	0.073	0	0	0.771	0.778
HAVCR2	SELL	9606.ENSP00000312002	9606.ENSP00000498227	0	0	0	0	0.084	0.091	0	0.767	0.789
HAVCR2	PTPRC	9606.ENSP00000312002	9606.ENSP00000411355	0	0	0	0	0.166	0.069	0	0.754	0.792
HAVCR2	IL2RA	9606.ENSP00000312002	9606.ENSP00000369293	0	0	0.209	0	0.184	0.125	0	0.685	0.798
HAVCR2	TNFRSF9	9606.ENSP00000312002	9606.ENSP00000478699	0	0	0	0	0.084	0	0	0.800	0.809
HAVCR2	TNFRSF18	9606.ENSP00000312002	9606.ENSP00000328207	0	0	0	0	0.066	0	0	0.819	0.824
HAVCR2	PVR	9606.ENSP00000312002	9606.ENSP00000402060	0	0	0	0	0	0	0	0.882	0.882
HAVCR2	PDCD1	9606.ENSP00000312002	9606.ENSP00000335062	0	0	0	0	0.132	0	0	0.880	0.891
HAVCR2	TIGIT	9606.ENSP00000312002	9606.ENSP00000419085	0	0	0	0	0.141	0	0	0.885	0.897
HCRTR1	PNOC	9606.ENSP00000384387	9606.ENSP00000301908	0	0	0	0	0	0.136	0	0.348	0.412
HCRTR1	LEPR	9606.ENSP00000384387	9606.ENSP00000330393	0	0	0	0	0	0.322	0	0.314	0.515
HCST	KLRB1	9606.ENSP00000246551	9606.ENSP00000229402	0	0	0	0	0.303	0.071	0	0.307	0.512
HCST	KLRK1	9606.ENSP00000246551	9606.ENSP00000240618	0	0	0	0	0.099	0.528	0.900	0.999	0.999
HCST	NCAM1	9606.ENSP00000246551	9606.ENSP00000480132	0	0	0	0	0	0	0	0.400	0.400
HCST	LILRB2	9606.ENSP00000246551	9606.ENSP00000375629	0	0	0	0	0.356	0	0	0.116	0.406
HCST	PVR	9606.ENSP00000246551	9606.ENSP00000402060	0	0	0	0	0	0	0	0.419	0.418
HCST	TREM2	9606.ENSP00000246551	9606.ENSP00000362205	0	0	0	0	0.100	0	0	0.386	0.424
HCST	PDCD1	9606.ENSP00000246551	9606.ENSP00000335062	0	0	0	0	0.117	0	0	0.383	0.431
HCST	KLRG1	9606.ENSP00000246551	9606.ENSP00000266551	0	0	0	0	0.174	0.071	0	0.321	0.433
HCST	KIR2DL1	9606.ENSP00000246551	9606.ENSP00000336769	0	0	0	0	0.080	0	0	0.418	0.441
HCST	ITGAM	9606.ENSP00000246551	9606.ENSP00000496959	0	0	0	0	0.282	0.067	0	0.241	0.447
HCST	ICOS	9606.ENSP00000246551	9606.ENSP00000319476	0	0	0	0	0.156	0	0	0.404	0.475
HCST	ITGAL	9606.ENSP00000246551	9606.ENSP00000349252	0	0	0	0	0.433	0.067	0	0.178	0.527
HCST	ITGB2	9606.ENSP00000246551	9606.ENSP00000380948	0	0	0	0	0.475	0	0	0.150	0.535
HCST	TNFRSF4	9606.ENSP00000246551	9606.ENSP00000368538	0	0	0	0	0.169	0	0	0.478	0.547
HCST	IL15RA	9606.ENSP00000246551	9606.ENSP00000380421	0	0	0	0	0.075	0	0	0.557	0.572
HCST	PTPRC	9606.ENSP00000246551	9606.ENSP00000411355	0	0	0	0	0.253	0	0	0.456	0.576
HCST	TNFRSF9	9606.ENSP00000246551	9606.ENSP00000478699	0	0	0	0	0.050	0	0	0.586	0.590
HCST	KLRC1	9606.ENSP00000246551	9606.ENSP00000438038	0	0	0	0	0	0.071	0	0.620	0.631
HCST	LILRB1	9606.ENSP00000246551	9606.ENSP00000315997	0	0	0	0	0.211	0	0	0.564	0.641
HCST	KLRC2	9606.ENSP00000246551	9606.ENSP00000371327	0	0	0	0	0.056	0.071	0	0.753	0.764
HCST	NCR3	9606.ENSP00000246551	9606.ENSP00000342156	0	0	0	0	0.183	0	0	0.760	0.795
HDAC5	LTBR	9606.ENSP00000225983	9606.ENSP00000228918	0	0	0	0	0.082	0.405	0	0.085	0.456
HDAC5	NTRK1	9606.ENSP00000225983	9606.ENSP00000431418	0	0	0	0	0	0.068	0	0.508	0.521
HDAC5	NOTCH1	9606.ENSP00000225983	9606.ENSP00000498587	0	0	0	0	0.109	0.094	0.500	0.187	0.628
ICAM1	TNFRSF1A	9606.ENSP00000264832	9606.ENSP00000162749	0	0	0	0	0.066	0	0	0.736	0.742
ICAM1	LAG3	9606.ENSP00000264832	9606.ENSP00000203629	0	0	0	0	0.054	0	0	0.585	0.590
ICAM1	MADCAM1	9606.ENSP00000264832	9606.ENSP00000215637	0	0	0	0	0	0	0	0.843	0.843
ICAM1	LTBR	9606.ENSP00000264832	9606.ENSP00000228918	0	0	0	0	0.141	0	0	0.641	0.679
ICAM1	KLRK1	9606.ENSP00000264832	9606.ENSP00000240618	0	0	0	0	0.055	0	0	0.731	0.735
ICAM1	NECTIN2	9606.ENSP00000264832	9606.ENSP00000252483	0	0	0	0	0.097	0	0	0.621	0.643
ICAM1	PDGFRA	9606.ENSP00000264832	9606.ENSP00000257290	0	0	0	0	0.055	0	0	0.535	0.541
ICAM1	PLXNC1	9606.ENSP00000264832	9606.ENSP00000258526	0	0	0	0	0.049	0	0	0.465	0.469
ICAM1	ITGAV	9606.ENSP00000264832	9606.ENSP00000261023	0	0	0	0	0.066	0	0	0.677	0.685
ICAM1	LRP6	9606.ENSP00000264832	9606.ENSP00000261349	0	0	0	0	0	0	0	0.430	0.430
ICAM1	PDGFRB	9606.ENSP00000264832	9606.ENSP00000261799	0	0	0	0	0.055	0	0	0.449	0.457
ICAM1	ITGA2B	9606.ENSP00000264832	9606.ENSP00000262407	0	0	0	0	0.083	0	0	0.936	0.938
ICAM1	ITGAE	9606.ENSP00000264832	9606.ENSP00000263087	0	0	0	0	0.083	0	0	0.447	0.471
ICAM1	SELP	9606.ENSP00000264832	9606.ENSP00000263686	0	0	0	0	0.109	0	0	0.927	0.932
ICAM1	KDR	9606.ENSP00000264832	9606.ENSP00000263923	0	0	0	0	0.069	0	0	0.603	0.615
ICAM1	MCAM	9606.ENSP00000264832	9606.ENSP00000264036	0	0	0	0	0.068	0	0	0.514	0.527
ICAM1	TNFRSF14	9606.ENSP00000264832	9606.ENSP00000347948	0	0	0	0	0.171	0	0	0.313	0.406
ICAM1	IL17RC	9606.ENSP00000264832	9606.ENSP00000295981	0	0	0	0	0.044	0	0	0.421	0.422
ICAM1	ITGA6	9606.ENSP00000264832	9606.ENSP00000386896	0	0	0	0	0.055	0	0	0.418	0.426
ICAM1	IL15RA	9606.ENSP00000264832	9606.ENSP00000380421	0	0	0	0	0.211	0	0	0.304	0.427
ICAM1	NCL	9606.ENSP00000264832	9606.ENSP00000318195	0	0	0	0	0	0.057	0	0.418	0.428
ICAM1	PDCD1	9606.ENSP00000264832	9606.ENSP00000335062	0	0	0	0	0.064	0	0	0.421	0.435
ICAM1	ITGA10	9606.ENSP00000264832	9606.ENSP00000358310	0	0	0	0	0.048	0	0	0.438	0.442
ICAM1	IL6ST	9606.ENSP00000264832	9606.ENSP00000370698	0	0	0	0	0.070	0	0	0.466	0.482
ICAM1	IL17RB	9606.ENSP00000264832	9606.ENSP00000288167	0	0	0	0	0	0	0	0.482	0.482
ICAM1	ITGA7	9606.ENSP00000264832	9606.ENSP00000452120	0	0	0	0	0.055	0	0	0.484	0.491
ICAM1	SDC1	9606.ENSP00000264832	9606.ENSP00000370542	0	0	0	0	0	0	0	0.505	0.505
ICAM1	TNFRSF25	9606.ENSP00000264832	9606.ENSP00000367013	0	0	0	0	0	0	0	0.512	0.512
ICAM1	MRC1	9606.ENSP00000264832	9606.ENSP00000455897	0	0	0	0	0.075	0	0	0.505	0.522
ICAM1	IL17RA	9606.ENSP00000264832	9606.ENSP00000320936	0	0	0	0	0.049	0	0	0.519	0.523
ICAM1	MET	9606.ENSP00000264832	9606.ENSP00000317272	0	0	0	0	0.049	0	0	0.553	0.556
ICAM1	IL23R	9606.ENSP00000264832	9606.ENSP00000321345	0	0	0	0	0.083	0	0.400	0.271	0.563
ICAM1	TNFRSF9	9606.ENSP00000264832	9606.ENSP00000478699	0	0	0	0	0.253	0	0	0.445	0.567
ICAM1	IL1R2	9606.ENSP00000264832	9606.ENSP00000330959	0	0	0	0	0.081	0	0.400	0.278	0.567
ICAM1	NCAM1	9606.ENSP00000264832	9606.ENSP00000480132	0	0	0	0	0	0	0	0.586	0.586
ICAM1	IL2RG	9606.ENSP00000264832	9606.ENSP00000363318	0	0	0	0	0.169	0	0	0.537	0.599
ICAM1	NCR3	9606.ENSP00000264832	9606.ENSP00000342156	0	0	0	0	0	0	0	0.599	0.599
ICAM1	ITGA3	9606.ENSP00000264832	9606.ENSP00000315190	0	0	0	0	0.057	0	0	0.596	0.603
ICAM1	NOTCH1	9606.ENSP00000264832	9606.ENSP00000498587	0	0	0	0	0.042	0	0	0.609	0.609
ICAM1	ICOS	9606.ENSP00000264832	9606.ENSP00000319476	0	0	0	0	0.056	0	0	0.608	0.614
ICAM1	JAM3	9606.ENSP00000264832	9606.ENSP00000299106	0	0	0	0	0	0	0	0.625	0.625
ICAM1	KIT	9606.ENSP00000264832	9606.ENSP00000288135	0	0	0	0	0.068	0	0	0.640	0.650
ICAM1	IL7R	9606.ENSP00000264832	9606.ENSP00000306157	0	0	0	0	0.141	0	0	0.623	0.662
ICAM1	PVR	9606.ENSP00000264832	9606.ENSP00000402060	0	0	0	0	0.064	0	0	0.659	0.667
ICAM1	TNFRSF4	9606.ENSP00000264832	9606.ENSP00000368538	0	0	0	0	0.083	0	0	0.652	0.667
ICAM1	ITGA2	9606.ENSP00000264832	9606.ENSP00000296585	0	0	0	0	0.048	0	0	0.677	0.679
ICAM1	ITGA1	9606.ENSP00000264832	9606.ENSP00000282588	0	0	0	0	0.053	0	0	0.676	0.680
ICAM1	IL6R	9606.ENSP00000264832	9606.ENSP00000357470	0	0	0	0	0.062	0	0.400	0.479	0.681
ICAM1	OCLN	9606.ENSP00000264832	9606.ENSP00000347379	0	0	0	0	0	0	0	0.691	0.691
ICAM1	ITGA5	9606.ENSP00000264832	9606.ENSP00000293379	0	0	0	0	0.119	0	0	0.699	0.723
ICAM1	TEK	9606.ENSP00000264832	9606.ENSP00000369375	0	0	0	0	0.055	0	0	0.720	0.724
ICAM1	TNFRSF1B	9606.ENSP00000264832	9606.ENSP00000365435	0	0	0	0	0.176	0	0.400	0.543	0.754
ICAM1	IL2RA	9606.ENSP00000264832	9606.ENSP00000369293	0	0	0	0	0.066	0.292	0	0.666	0.759
ICAM1	TLR4	9606.ENSP00000264832	9606.ENSP00000363089	0	0	0	0	0.140	0	0	0.741	0.768
ICAM1	ITGB3	9606.ENSP00000264832	9606.ENSP00000452786	0	0	0	0	0.110	0	0	0.794	0.808
ICAM1	IL1R1	9606.ENSP00000264832	9606.ENSP00000386380	0	0	0	0	0.084	0	0.400	0.684	0.811
ICAM1	PTPRC	9606.ENSP00000264832	9606.ENSP00000411355	0	0	0	0	0.119	0	0	0.813	0.828
ICAM1	PECAM1	9606.ENSP00000264832	9606.ENSP00000457421	0	0	0	0	0.123	0	0	0.861	0.873
ICAM1	SELL	9606.ENSP00000264832	9606.ENSP00000498227	0	0	0	0	0.114	0	0	0.921	0.927
ICAM1	SELE	9606.ENSP00000264832	9606.ENSP00000331736	0	0	0	0	0.170	0	0	0.941	0.949
ICAM1	ITGB1	9606.ENSP00000264832	9606.ENSP00000379350	0	0	0	0	0.074	0	0	0.966	0.967
ICAM1	SPN	9606.ENSP00000264832	9606.ENSP00000498852	0	0	0	0	0.044	0	0	0.977	0.977
ICAM1	ITGAX	9606.ENSP00000264832	9606.ENSP00000454623	0	0	0	0	0.152	0	0	0.979	0.982
ICAM1	ITGA4	9606.ENSP00000264832	9606.ENSP00000380227	0	0	0	0	0.105	0	0	0.985	0.986
ICAM1	ICAM2	9606.ENSP00000264832	9606.ENSP00000415283	0	0	0.098	0.710	0.090	0	0.900	0.917	0.992
ICAM1	VCAM1	9606.ENSP00000264832	9606.ENSP00000294728	0	0	0	0	0.146	0	0	0.999	0.999
ICAM1	ITGAL	9606.ENSP00000264832	9606.ENSP00000349252	0	0	0	0	0.124	0.983	0.900	0.997	0.999
ICAM1	ITGB2	9606.ENSP00000264832	9606.ENSP00000380948	0	0	0	0	0.154	0.735	0.900	0.999	0.999
ICAM1	ITGAM	9606.ENSP00000264832	9606.ENSP00000496959	0	0	0	0	0.133	0.292	0.900	0.996	0.999
ICAM2	MADCAM1	9606.ENSP00000415283	9606.ENSP00000215637	0	0	0	0	0	0	0	0.523	0.523
ICAM2	ITGAV	9606.ENSP00000415283	9606.ENSP00000261023	0	0	0	0	0.067	0	0	0.523	0.535
ICAM2	SELP	9606.ENSP00000415283	9606.ENSP00000263686	0	0	0	0	0.121	0	0	0.678	0.705
ICAM2	KDR	9606.ENSP00000415283	9606.ENSP00000263923	0	0	0	0	0.104	0	0	0.615	0.640
ICAM2	ITGB7	9606.ENSP00000415283	9606.ENSP00000267082	0	0	0	0	0.104	0	0	0.489	0.523
ICAM2	ITGA5	9606.ENSP00000415283	9606.ENSP00000293379	0	0	0	0	0.112	0	0	0.507	0.543
ICAM2	VCAM1	9606.ENSP00000415283	9606.ENSP00000294728	0	0	0	0	0.049	0	0	0.879	0.880
ICAM2	JAM3	9606.ENSP00000415283	9606.ENSP00000299106	0	0	0	0	0.050	0	0	0.646	0.649
ICAM2	SELE	9606.ENSP00000415283	9606.ENSP00000331736	0	0	0	0	0.082	0	0	0.755	0.765
ICAM2	ITGAL	9606.ENSP00000415283	9606.ENSP00000349252	0	0	0	0	0.114	0	0.900	0.994	0.999
ICAM2	TLR4	9606.ENSP00000415283	9606.ENSP00000363089	0	0	0	0	0.106	0	0	0.521	0.554
ICAM2	TEK	9606.ENSP00000415283	9606.ENSP00000369375	0	0	0	0	0.168	0	0	0.400	0.480
ICAM2	ITGB1	9606.ENSP00000415283	9606.ENSP00000379350	0	0	0	0	0.067	0	0	0.415	0.430
ICAM2	ITGA4	9606.ENSP00000415283	9606.ENSP00000380227	0	0	0	0	0.070	0	0	0.591	0.603
ICAM2	ITGB2	9606.ENSP00000415283	9606.ENSP00000380948	0	0	0	0	0.151	0	0.900	0.995	0.999
ICAM2	PTPRC	9606.ENSP00000415283	9606.ENSP00000411355	0	0	0	0	0.149	0	0	0.431	0.495
ICAM2	ITGAX	9606.ENSP00000415283	9606.ENSP00000454623	0	0	0	0	0.133	0	0	0.417	0.473
ICAM2	SELL	9606.ENSP00000415283	9606.ENSP00000498227	0	0	0	0	0.183	0	0	0.564	0.629
ICAM2	SPN	9606.ENSP00000415283	9606.ENSP00000498852	0	0	0	0	0.097	0	0	0.644	0.664
ICAM2	PECAM1	9606.ENSP00000415283	9606.ENSP00000457421	0	0	0	0	0.306	0	0	0.801	0.856
ICAM2	ITGAM	9606.ENSP00000415283	9606.ENSP00000496959	0	0	0	0	0.120	0	0.900	0.968	0.996
ICOS	TNFRSF1A	9606.ENSP00000319476	9606.ENSP00000162749	0	0	0	0	0	0	0	0.419	0.418
ICOS	LAG3	9606.ENSP00000319476	9606.ENSP00000203629	0	0	0	0	0.181	0	0	0.774	0.807
ICOS	IL2RB	9606.ENSP00000319476	9606.ENSP00000216223	0	0	0	0	0.367	0	0	0.523	0.685
ICOS	ITGB8	9606.ENSP00000319476	9606.ENSP00000222573	0	0	0	0	0.065	0	0	0.386	0.401
ICOS	IL10RA	9606.ENSP00000319476	9606.ENSP00000227752	0	0	0	0	0.223	0	0	0.376	0.494
ICOS	KLRB1	9606.ENSP00000319476	9606.ENSP00000229402	0	0	0	0	0.392	0	0	0.491	0.678
ICOS	IL1RL1	9606.ENSP00000319476	9606.ENSP00000233954	0	0	0	0	0	0	0	0.518	0.518
ICOS	KLRK1	9606.ENSP00000319476	9606.ENSP00000240618	0	0	0	0	0.163	0	0	0.491	0.556
ICOS	NECTIN2	9606.ENSP00000319476	9606.ENSP00000252483	0	0	0	0	0	0	0	0.552	0.552
ICOS	TNFRSF13B	9606.ENSP00000319476	9606.ENSP00000261652	0	0	0	0	0.063	0	0	0.829	0.832
ICOS	IL12RB2	9606.ENSP00000319476	9606.ENSP00000262345	0	0	0	0	0.106	0	0	0.398	0.440
ICOS	ITGAE	9606.ENSP00000319476	9606.ENSP00000263087	0	0	0	0	0.085	0	0	0.622	0.639
ICOS	IL27RA	9606.ENSP00000319476	9606.ENSP00000263379	0	0	0	0	0.132	0	0	0.401	0.459
ICOS	TNFRSF8	9606.ENSP00000319476	9606.ENSP00000263932	0	0	0	0	0.060	0	0	0.509	0.518
ICOS	KLRG1	9606.ENSP00000319476	9606.ENSP00000266551	0	0	0	0	0.136	0	0	0.718	0.746
ICOS	IL17RB	9606.ENSP00000319476	9606.ENSP00000288167	0	0	0	0	0	0	0	0.474	0.474
ICOS	TNFRSF13C	9606.ENSP00000319476	9606.ENSP00000291232	0	0	0	0	0.059	0	0	0.704	0.709
ICOS	IL7R	9606.ENSP00000319476	9606.ENSP00000306157	0	0	0	0	0.335	0	0	0.815	0.872
ICOS	TLR4	9606.ENSP00000319476	9606.ENSP00000363089	0	0	0	0	0.089	0	0	0.374	0.405
ICOS	KLRC2	9606.ENSP00000319476	9606.ENSP00000371327	0	0	0	0	0.100	0	0	0.372	0.411
ICOS	NCR3	9606.ENSP00000319476	9606.ENSP00000342156	0	0	0	0	0.124	0	0	0.359	0.414
ICOS	IL6R	9606.ENSP00000319476	9606.ENSP00000357470	0	0	0	0	0.092	0	0	0.404	0.435
ICOS	IL23R	9606.ENSP00000319476	9606.ENSP00000321345	0	0	0	0	0.087	0	0	0.430	0.457
ICOS	ITGAL	9606.ENSP00000319476	9606.ENSP00000349252	0	0	0	0	0.168	0	0	0.376	0.459
ICOS	IL12RB1	9606.ENSP00000319476	9606.ENSP00000470788	0	0	0	0	0.101	0	0	0.424	0.460
ICOS	ITGA4	9606.ENSP00000319476	9606.ENSP00000380227	0	0	0	0	0.146	0	0	0.396	0.462
ICOS	TNFRSF25	9606.ENSP00000319476	9606.ENSP00000367013	0	0	0	0	0.174	0	0	0.393	0.477
ICOS	NCAM1	9606.ENSP00000319476	9606.ENSP00000480132	0	0	0	0	0.046	0	0	0.482	0.485
ICOS	IL2RG	9606.ENSP00000319476	9606.ENSP00000363318	0	0	0	0	0.223	0	0	0.407	0.520
ICOS	SDC1	9606.ENSP00000319476	9606.ENSP00000370542	0	0	0	0	0	0	0	0.534	0.534
ICOS	KLRC1	9606.ENSP00000319476	9606.ENSP00000438038	0	0	0	0	0.126	0	0	0.499	0.543
ICOS	IFNGR2	9606.ENSP00000319476	9606.ENSP00000371425	0	0	0.227	0	0	0	0	0.454	0.560
ICOS	ITGAM	9606.ENSP00000319476	9606.ENSP00000496959	0	0	0	0	0.114	0	0	0.594	0.625
ICOS	ITGAX	9606.ENSP00000319476	9606.ENSP00000454623	0	0	0	0	0.099	0	0	0.623	0.646
ICOS	IL4R	9606.ENSP00000319476	9606.ENSP00000379111	0	0	0.410	0	0.061	0	0	0.419	0.650
ICOS	IL1R1	9606.ENSP00000319476	9606.ENSP00000386380	0	0	0.261	0	0.044	0	0	0.568	0.668
ICOS	IL2RA	9606.ENSP00000319476	9606.ENSP00000369293	0	0	0	0	0.215	0	0	0.610	0.681
